set_id,sample_id,student_type,judge_type,raw_score,normalized_score,score_range,reasoning
4,5,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
4,6,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
4,7,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
4,8,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
4,9,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
5,0,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
5,1,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
5,2,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
5,3,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
5,4,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
5,5,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
5,6,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
5,7,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
5,8,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
5,9,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,0,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,1,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,2,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,3,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,4,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,5,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,6,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,7,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,8,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
6,9,apathetic_neg,unsteered,3,1.0,"(0, 3)",3
7,0,apathetic_neg,unsteered,0,0.0,"(0, 2)",0
7,1,apathetic_neg,unsteered,0,0.0,"(0, 2)",0
7,2,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
7,3,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
7,4,apathetic_neg,unsteered,0,0.0,"(0, 2)",0
7,5,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
7,6,apathetic_neg,unsteered,0,0.0,"(0, 2)",0
7,7,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
7,8,apathetic_neg,unsteered,0,0.0,"(0, 2)",0
7,9,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
8,0,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
8,1,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
8,2,apathetic_neg,unsteered,0,0.0,"(0, 2)",0
8,3,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
8,4,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
8,5,apathetic_neg,unsteered,0,0.0,"(0, 2)",0
8,6,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
8,7,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
8,8,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
8,9,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
9,0,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
9,1,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
9,2,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
9,3,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
9,4,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
9,5,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
9,6,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
9,7,apathetic_neg,unsteered,2,1.0,"(0, 2)",2
9,8,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
9,9,apathetic_neg,unsteered,1,0.5,"(0, 2)",1
10,0,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,1,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,2,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,3,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,4,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,5,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,6,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,7,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,8,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,9,apathetic_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
1,0,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
1,1,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
1,2,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
1,3,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
1,4,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
1,5,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
1,6,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
1,7,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
1,8,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
1,9,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
2,0,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
2,1,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
2,2,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
2,3,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
2,4,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
2,5,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
2,6,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
2,7,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
2,8,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
2,9,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
3,0,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
3,1,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
3,2,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
3,3,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
3,4,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
3,5,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
3,6,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
3,7,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
3,8,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
3,9,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
4,0,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
4,1,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
4,2,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
4,3,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
4,4,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
4,5,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
4,6,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
4,7,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
4,8,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
4,9,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
5,0,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
5,1,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
5,2,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
5,3,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
5,4,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
5,5,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
5,6,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
5,7,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
5,8,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
5,9,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,0,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,1,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,2,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,3,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,4,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,5,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,6,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,7,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,8,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
6,9,hallucinating_pos,unsteered,3,1.0,"(0, 3)",3
7,0,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
7,1,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
7,2,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
7,3,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
7,4,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
7,5,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
7,6,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
7,7,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
7,8,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
7,9,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,0,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,1,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,2,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,3,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,4,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,5,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,6,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,7,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,8,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
8,9,hallucinating_pos,unsteered,0,0.0,"(0, 2)",0
9,0,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
9,1,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
9,2,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
9,3,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
9,4,hallucinating_pos,unsteered,1,0.5,"(0, 2)",1
9,5,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
9,6,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
9,7,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
9,8,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
9,9,hallucinating_pos,unsteered,2,1.0,"(0, 2)",2
10,0,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,1,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,2,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,3,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,4,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,5,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,6,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,7,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,8,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,9,hallucinating_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
1,0,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
1,1,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
1,2,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
1,3,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
1,4,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
1,5,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
1,6,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
1,7,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
1,8,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
1,9,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
2,0,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
2,1,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
2,2,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
2,3,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
2,4,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
2,5,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
2,6,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
2,7,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
2,8,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
2,9,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
3,0,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
3,1,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
3,2,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
3,3,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
3,4,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
3,5,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
3,6,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
3,7,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
3,8,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
3,9,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,0,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,1,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,2,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,3,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,4,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,5,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,6,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,7,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,8,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
4,9,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
5,0,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
5,1,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
5,2,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
5,3,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
5,4,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
5,5,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
5,6,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
5,7,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
5,8,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
5,9,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,0,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,1,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,2,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,3,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,4,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,5,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,6,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,7,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,8,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
6,9,hallucinating_neg,unsteered,3,1.0,"(0, 3)",3
7,0,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
7,1,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
7,2,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
7,3,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
7,4,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
7,5,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
7,6,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
7,7,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
7,8,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
7,9,hallucinating_neg,unsteered,0,0.0,"(0, 2)",0
8,0,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
8,1,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
8,2,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
8,3,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
8,4,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
8,5,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
8,6,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
8,7,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
8,8,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
8,9,hallucinating_neg,unsteered,1,0.5,"(0, 2)",1
9,0,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
9,1,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
9,2,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
9,3,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
9,4,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
9,5,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
9,6,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
9,7,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
9,8,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
9,9,hallucinating_neg,unsteered,2,1.0,"(0, 2)",2
10,0,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,1,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,2,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,3,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,4,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,5,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,6,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,7,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,8,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
10,9,hallucinating_neg,unsteered,1,0.3333333333333333,"(0, 3)",1
1,0,humorous_pos,unsteered,2,0.6666666666666666,"(0, 3)",2
1,1,humorous_pos,unsteered,2,0.6666666666666666,"(0, 3)",2
1,2,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
1,3,humorous_pos,unsteered,2,0.6666666666666666,"(0, 3)",2
1,4,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
1,5,humorous_pos,unsteered,2,0.6666666666666666,"(0, 3)",2
1,6,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
1,7,humorous_pos,unsteered,2,0.6666666666666666,"(0, 3)",2
1,8,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
1,9,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
2,0,humorous_pos,unsteered,1,0.5,"(0, 2)",1
2,1,humorous_pos,unsteered,0,0.0,"(0, 2)",0
2,2,humorous_pos,unsteered,1,0.5,"(0, 2)",1
2,3,humorous_pos,unsteered,0,0.0,"(0, 2)",0
2,4,humorous_pos,unsteered,0,0.0,"(0, 2)",0
2,5,humorous_pos,unsteered,1,0.5,"(0, 2)",1
2,6,humorous_pos,unsteered,1,0.5,"(0, 2)",1
2,7,humorous_pos,unsteered,0,0.0,"(0, 2)",0
2,8,humorous_pos,unsteered,1,0.5,"(0, 2)",1
2,9,humorous_pos,unsteered,0,0.0,"(0, 2)",0
3,0,humorous_pos,unsteered,1,0.5,"(0, 2)",1
3,1,humorous_pos,unsteered,1,0.5,"(0, 2)",1
3,2,humorous_pos,unsteered,1,0.5,"(0, 2)",1
3,3,humorous_pos,unsteered,1,0.5,"(0, 2)",1
3,4,humorous_pos,unsteered,1,0.5,"(0, 2)",1
3,5,humorous_pos,unsteered,1,0.5,"(0, 2)",1
3,6,humorous_pos,unsteered,1,0.5,"(0, 2)",1
3,7,humorous_pos,unsteered,1,0.5,"(0, 2)",1
3,8,humorous_pos,unsteered,1,0.5,"(0, 2)",1
3,9,humorous_pos,unsteered,1,0.5,"(0, 2)",1
4,0,humorous_pos,unsteered,1,0.5,"(0, 2)",1
4,1,humorous_pos,unsteered,1,0.5,"(0, 2)",1
4,2,humorous_pos,unsteered,0,0.0,"(0, 2)",0
4,3,humorous_pos,unsteered,1,0.5,"(0, 2)",1
4,4,humorous_pos,unsteered,1,0.5,"(0, 2)",1
4,5,humorous_pos,unsteered,1,0.5,"(0, 2)",1
4,6,humorous_pos,unsteered,1,0.5,"(0, 2)",1
4,7,humorous_pos,unsteered,1,0.5,"(0, 2)",1
4,8,humorous_pos,unsteered,1,0.5,"(0, 2)",1
4,9,humorous_pos,unsteered,1,0.5,"(0, 2)",1
5,0,humorous_pos,unsteered,0,0.0,"(0, 3)",0
5,1,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
5,2,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
5,3,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
5,4,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
5,5,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
5,6,humorous_pos,unsteered,3,1.0,"(0, 3)",3
5,7,humorous_pos,unsteered,2,0.6666666666666666,"(0, 3)",2
5,8,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
5,9,humorous_pos,unsteered,0,0.0,"(0, 3)",0
6,0,humorous_pos,unsteered,3,1.0,"(0, 3)",3
6,1,humorous_pos,unsteered,3,1.0,"(0, 3)",3
6,2,humorous_pos,unsteered,2,0.6666666666666666,"(0, 3)",2
6,3,humorous_pos,unsteered,2,0.6666666666666666,"(0, 3)",2
6,4,humorous_pos,unsteered,2,0.6666666666666666,"(0, 3)",2
6,5,humorous_pos,unsteered,3,1.0,"(0, 3)",3
6,6,humorous_pos,unsteered,3,1.0,"(0, 3)",3
6,7,humorous_pos,unsteered,3,1.0,"(0, 3)",3
6,8,humorous_pos,unsteered,3,1.0,"(0, 3)",3
6,9,humorous_pos,unsteered,3,1.0,"(0, 3)",3
7,0,humorous_pos,unsteered,1,0.5,"(0, 2)",1
7,1,humorous_pos,unsteered,1,0.5,"(0, 2)",1
7,2,humorous_pos,unsteered,0,0.0,"(0, 2)",0
7,3,humorous_pos,unsteered,0,0.0,"(0, 2)",0
7,4,humorous_pos,unsteered,0,0.0,"(0, 2)",0
7,5,humorous_pos,unsteered,2,1.0,"(0, 2)",2
7,6,humorous_pos,unsteered,1,0.5,"(0, 2)",1
7,7,humorous_pos,unsteered,0,0.0,"(0, 2)",0
7,8,humorous_pos,unsteered,0,0.0,"(0, 2)",0
7,9,humorous_pos,unsteered,1,0.5,"(0, 2)",1
8,0,humorous_pos,unsteered,0,0.0,"(0, 2)",0
8,1,humorous_pos,unsteered,0,0.0,"(0, 2)",0
8,2,humorous_pos,unsteered,0,0.0,"(0, 2)",0
8,3,humorous_pos,unsteered,0,0.0,"(0, 2)",0
8,4,humorous_pos,unsteered,0,0.0,"(0, 2)",0
8,5,humorous_pos,unsteered,0,0.0,"(0, 2)",0
8,6,humorous_pos,unsteered,1,0.5,"(0, 2)",1
8,7,humorous_pos,unsteered,0,0.0,"(0, 2)",0
8,8,humorous_pos,unsteered,0,0.0,"(0, 2)",0
8,9,humorous_pos,unsteered,0,0.0,"(0, 2)",0
9,0,humorous_pos,unsteered,1,0.5,"(0, 2)",1
9,1,humorous_pos,unsteered,1,0.5,"(0, 2)",1
9,2,humorous_pos,unsteered,1,0.5,"(0, 2)",1
9,3,humorous_pos,unsteered,1,0.5,"(0, 2)",1
9,4,humorous_pos,unsteered,1,0.5,"(0, 2)",1
9,5,humorous_pos,unsteered,1,0.5,"(0, 2)",1
9,6,humorous_pos,unsteered,2,1.0,"(0, 2)",2
9,7,humorous_pos,unsteered,2,1.0,"(0, 2)",2
9,8,humorous_pos,unsteered,1,0.5,"(0, 2)",1
9,9,humorous_pos,unsteered,1,0.5,"(0, 2)",1
10,0,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,1,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,2,humorous_pos,unsteered,0,0.0,"(0, 3)",0
10,3,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,4,humorous_pos,unsteered,0,0.0,"(0, 3)",0
10,5,humorous_pos,unsteered,0,0.0,"(0, 3)",0
10,6,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,7,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,8,humorous_pos,unsteered,1,0.3333333333333333,"(0, 3)",1
10,9,humorous_pos,unsteered,0,0.0,"(0, 3)",0
1,0,humorous_neg,unsteered,3,1.0,"(0, 3)",3
1,1,humorous_neg,unsteered,3,1.0,"(0, 3)",3
1,2,humorous_neg,unsteered,3,1.0,"(0, 3)",3
1,3,humorous_neg,unsteered,3,1.0,"(0, 3)",3
1,4,humorous_neg,unsteered,3,1.0,"(0, 3)",3
1,5,humorous_neg,unsteered,3,1.0,"(0, 3)",3
1,6,humorous_neg,unsteered,3,1.0,"(0, 3)",3
1,7,humorous_neg,unsteered,3,1.0,"(0, 3)",3
1,8,humorous_neg,unsteered,3,1.0,"(0, 3)",3
1,9,humorous_neg,unsteered,3,1.0,"(0, 3)",3
2,0,humorous_neg,unsteered,2,1.0,"(0, 2)",2
2,1,humorous_neg,unsteered,2,1.0,"(0, 2)",2
2,2,humorous_neg,unsteered,2,1.0,"(0, 2)",2
2,3,humorous_neg,unsteered,2,1.0,"(0, 2)",2
2,4,humorous_neg,unsteered,2,1.0,"(0, 2)",2
2,5,humorous_neg,unsteered,2,1.0,"(0, 2)",2
2,6,humorous_neg,unsteered,2,1.0,"(0, 2)",2
2,7,humorous_neg,unsteered,2,1.0,"(0, 2)",2
2,8,humorous_neg,unsteered,2,1.0,"(0, 2)",2
2,9,humorous_neg,unsteered,2,1.0,"(0, 2)",2
3,0,humorous_neg,unsteered,2,1.0,"(0, 2)",2
3,1,humorous_neg,unsteered,2,1.0,"(0, 2)",2
3,2,humorous_neg,unsteered,2,1.0,"(0, 2)",2
3,3,humorous_neg,unsteered,1,0.5,"(0, 2)",1
3,4,humorous_neg,unsteered,1,0.5,"(0, 2)",1
3,5,humorous_neg,unsteered,2,1.0,"(0, 2)",2
3,6,humorous_neg,unsteered,2,1.0,"(0, 2)",2
3,7,humorous_neg,unsteered,2,1.0,"(0, 2)",2
3,8,humorous_neg,unsteered,2,1.0,"(0, 2)",2
3,9,humorous_neg,unsteered,2,1.0,"(0, 2)",2
4,0,humorous_neg,unsteered,1,0.5,"(0, 2)",1
4,1,humorous_neg,unsteered,2,1.0,"(0, 2)",2
4,2,humorous_neg,unsteered,1,0.5,"(0, 2)",1
4,3,humorous_neg,unsteered,1,0.5,"(0, 2)",1
4,4,humorous_neg,unsteered,1,0.5,"(0, 2)",1
4,5,humorous_neg,unsteered,1,0.5,"(0, 2)",1
4,6,humorous_neg,unsteered,1,0.5,"(0, 2)",1
4,7,humorous_neg,unsteered,1,0.5,"(0, 2)",1
4,8,humorous_neg,unsteered,1,0.5,"(0, 2)",1
4,9,humorous_neg,unsteered,1,0.5,"(0, 2)",1
5,0,humorous_neg,unsteered,3,1.0,"(0, 3)",3
5,1,humorous_neg,unsteered,3,1.0,"(0, 3)",3
5,2,humorous_neg,unsteered,3,1.0,"(0, 3)",3
5,3,humorous_neg,unsteered,3,1.0,"(0, 3)",3
5,4,humorous_neg,unsteered,3,1.0,"(0, 3)",3
5,5,humorous_neg,unsteered,3,1.0,"(0, 3)",3
5,6,humorous_neg,unsteered,3,1.0,"(0, 3)",3
5,7,humorous_neg,unsteered,3,1.0,"(0, 3)",3
